ID;Date d'acquisition;Nombre de fois exposé;Domaine;nomImage;Titre principal;Prénom NOM
301;2000;9;Sculpture;3L08069.JPG;Jardinage;Etienne BOSSUT
302;2000;11;Sculpture;3L02915.JPG;Des Gamelles;Etienne BOSSUT
303;2000;12;Sculpture;4S04402.JPG;New...;Etienne BOSSUT
304;2004;5;Dessin;4S04403.JPG;Manufacture;Etienne BOSSUT
305;2004;5;Dessin;4S04404.JPG;Manufacture;Etienne BOSSUT
306;2004;5;Dessin;4S04405.JPG;Manufacture;Etienne BOSSUT
307;2004;5;Dessin;4S04406.JPG;Manufacture;Etienne BOSSUT
308;2004;5;Dessin;4S04407.JPG;Manufacture;Etienne BOSSUT
309;2004;5;Dessin;4S04408.JPG;Manufacture;Etienne BOSSUT
310;2004;5;Dessin;4S04409.JPG;Manufacture;Etienne BOSSUT
311;2004;5;Dessin;4S04398.JPG;Manufacture;Etienne BOSSUT
312;2004;2;Dessin;4S04399.JPG;L'eau du bain;Etienne BOSSUT
313;2004;2;Dessin;4S04400.JPG;L'eau du bain;Etienne BOSSUT
314;2004;2;Dessin;3L02924.JPG;L'eau du bain;Etienne BOSSUT
315;1982;6;Photographie;3L02922.JPG;Simon HantaÌø;Edouard BOUBAT
316;1982;1;Photographie;3L02923.JPG;India-Mithila;Edouard BOUBAT
317;1982;1;Photographie;3L02925.JPG;Inde;Edouard BOUBAT
318;1982;6;Photographie;3C00443.JPG;Simon HantaÌø;Edouard BOUBAT
319;1986;17;Dessin;3C00452.JPG;Sans titre;François BOUILLON
320;1986;17;Dessin;3C00454.JPG;Sans titre;François BOUILLON
321;1986;17;Dessin;3C00450.JPG;Sans titre;François BOUILLON
322;1986;17;Dessin;3C00449.JPG;Sans titre;François BOUILLON
323;1986;17;Dessin;3C00448.JPG;Sans titre;François BOUILLON
324;1986;17;Dessin;3C00447.JPG;Sans titre;François BOUILLON
325;1986;17;Dessin;3C00446.JPG;Sans titre;François BOUILLON
326;1986;17;Dessin;3C00445.JPG;Sans titre;François BOUILLON
327;1986;17;Dessin;3C00444.JPG;Sans titre;François BOUILLON
328;1986;17;Dessin;3C00453.JPG;Sans titre;François BOUILLON
329;1986;17;Dessin;3C00451.JPG;Sans titre;François BOUILLON
330;1986;17;Dessin;3C00441.JPG;Sans titre;François BOUILLON
331;1986;9;Sculpture;3C00442.JPG;Mad Max;François BOUILLON
332;1987;0;Sculpture;3L02975.JPG;Cène d'extérieur;François BOUILLON
333;1984;1;Objet/Design;3C00455.JPG;Plat (légumier, jatte, ravier);Patrick BOULOT
334;1988;7;Oeuvre en 3 dimensions;5D36640.JPG;Le Spectateur;Marie BOURGET
335;2010;0;Photographie;5D29615.JPG;Le Miroir;Mohamed BOUROUISSA
336;2000;2;Objet/Design;3C00462.JPG;Portemanteau Porte-manteau;Ronan BOUROULLEC
337;1983;15;Photographie;3C00461.JPG;Tête de clown;BRASSAÌè (Gyula HALÌÅSZ, dit)
338;1983;16;Photographie;3C00460.JPG;La mort;BRASSAÌè (Gyula HALÌÅSZ, dit)
339;1983;18;Photographie;3L02655.JPG;Le Poussin;BRASSAÌè (Gyula HALÌÅSZ, dit)
340;1999;14;Sculpture;3L02518.JPG;La soif des uns fissure les autres;Jean-Yves BRéLIVET
341;1999;6;Sculpture;3L02519.JPG;Un abcès dans le ciel;Jean-Yves BRéLIVET
342;1999;12;Sculpture;;Leurres en exercice;Jean-Yves BRéLIVET
343;2011;2;Sculpture;3L02520.JPG;Hommage aux poissons pierre;Jean-Yves BRéLIVET
344;1982;3;Sculpture;3D01998.JPG;Western roll;Peter BRIGGS
345;2006;1;Publication, livre, reliure;3D01994.JPG;Moules Oeufs Frites Pots Charbon;Marcel BROODTHAERS
346;2006;1;Publication, livre, reliure;4S04484.JPG;Livre L'Angélus de Daumier;Marcel BROODTHAERS
347;1984;8;Dessin;3L02932.JPG;Le très-haut-paysage;Pascal BRUNART
348;1986;4;Peinture;3L02521.JPG;SOLana;Pascal BRUNART
349;1984;6;Dessin;3L02974.JPG;Sans titre;Camille BRYEN (Camille BRIAND, dit)
350;1984;5;Dessin;3L02522.JPG;Sans titre n° 154;Camille BRYEN (Camille BRIAND, dit)
351;1984;3;Dessin;3L02523.JPG;Sans titre;Camille BRYEN (Camille BRIAND, dit)
352;1984;3;Dessin;3L03260.JPG;Sans titre;Camille BRYEN (Camille BRIAND, dit)
353;1984;7;Dessin;3C00458.JPG;Dessin n° 18;Camille BRYEN (Camille BRIAND, dit)
354;1984;15;Peinture;3L02946.JPG;Daurade n° 18;Camille BRYEN (Camille BRIAND, dit)
355;1984;6;Dessin;3L02980.JPG;Sans titre n°386;Camille BRYEN (Camille BRIAND, dit)
356;1984;6;Peinture;3L02945.JPG;Sans titre n° 94;Camille BRYEN (Camille BRIAND, dit)
357;1984;4;Dessin;3L02970.JPG;Sans titre n°16;Camille BRYEN (Camille BRIAND, dit)
358;1984;5;Dessin;3L02944.JPG;Sans titre;Camille BRYEN (Camille BRIAND, dit)
359;1984;5;Dessin;3L02526.JPG;Sans titre;Camille BRYEN (Camille BRIAND, dit)
360;1984;5;Publication, livre, reliure;3L02524.JPG;Vigies;Camille BRYEN (Camille BRIAND, dit)
361;1984;6;Dessin;3L02525.JPG;Sans titre, 52ème cahier;Camille BRYEN (Camille BRIAND, dit)
362;1984;6;Publication, livre, reliure;5D13622.JPG;Querelle des Etats;Camille BRYEN (Camille BRIAND, dit)
363;2007;4;Nouveaux médias;5D13623.JPG;10 06 05;Samuel BUCKMAN
364;2007;4;Nouveaux médias;3C00457.JPG;Europe Quality;Samuel BUCKMAN
365;1986;18;Peinture;5D29616.JPG;Fenêtre;Pierre BURAGLIO
366;2007;5;Nouveaux médias;;Fogliazzi;Victor BURGIN
367;2007;5;Photographie;;Etude pour Fogliazzi 1 (La tour);Victor BURGIN
368;2007;5;Photographie;;Etude pour Fogliazzi 1 (La tour);Victor BURGIN
369;2007;5;Photographie;;Etude pour Fogliazzi 1 (La tour);Victor BURGIN
370;2007;5;Photographie;;Etude pour Fogliazzi 1 (La tour);Victor BURGIN
371;2007;5;Photographie;;Etude pour Fogliazzi 1 (La tour);Victor BURGIN
372;2007;5;Photographie;;Etude pour Fogliazzi 1 (La tour);Victor BURGIN
373;2007;5;Photographie;;Etude pour Fogliazzi 1 (La tour);Victor BURGIN
374;2007;5;Photographie;;Etude pour Fogliazzi 1 (La tour);Victor BURGIN
375;2007;5;Photographie;;Etude pour Fogliazzi 1 (La tour);Victor BURGIN
376;2007;5;Photographie;;Etude pour Fogliazzi 1 (La tour);Victor BURGIN
377;2007;5;Photographie;;Etude pour Fogliazzi 1 (La tour);Victor BURGIN
378;2007;5;Photographie;;Etude pour Fogliazzi 1 (La tour);Victor BURGIN
379;2007;5;Photographie;;Etude pour Fogliazzi 2 (Catastrophes);Victor BURGIN
380;2007;5;Photographie;;Etude pour Fogliazzi 2 (Catastrophes);Victor BURGIN
381;2007;5;Photographie;;Etude pour Fogliazzi 2 (Catastrophes);Victor BURGIN
382;2007;5;Photographie;3C00456.JPG;Etude pour Fogliazzi 2 (Catastrophes);Victor BURGIN
383;1984;16;Peinture;4T12033.JPG;Monet lierre et crépusculaire;Samuel BURI
384;2003;7;Photographie;5D34190.JPG;Glarus;Balthasar BURKHARD
385;2002;10;Nouveaux médias;3C00473.JPG;Horizons of a world (II);Marie José BURKI
386;1992;11;Photographie;3C00472.JPG;Lumière;Jean-Marc BUSTAMANTE
387;1992;12;Photographie;3C00463.JPG;Lumière;Jean-Marc BUSTAMANTE
388;1995;13;Oeuvre en 3 dimensions;3L03405.JPG;Ouverture II;Jean-Marc BUSTAMANTE
389;1982;2;Estampe;3L02976.JPG;(Sans titre);Daniel BUSTO
390;1982;3;Estampe;3L03406.JPG;(Sans titre);Daniel BUSTO
391;1982;2;Estampe;3L02977.JPG;(Sans titre);Daniel BUSTO
392;1982;2;Estampe;3L03461.JPG;(Sans titre);Daniel BUSTO
393;1982;2;Estampe;5C59295.JPG;(Sans titre);Daniel BUSTO
394;2006;3;Dessin;4B00161.JPG;Twelf;Silvia BÌãCHLI
395;1984;6;Nouveaux médias;3C00547.JPG;Juste le temps;Robert CAHEN
396;1996;9;Sculpture;;Materasso;Pier Paolo CALZOLARI
397;1996;0;Sculpture;4T12032.JPG;Sans titre (Portes du chenil);Pier Paolo CALZOLARI
398;1996;3;Dessin;3L02532.JPG;(Sans titre);Pier Paolo CALZOLARI
399;1998;0;Sculpture;3L03231.JPG;Campanile;Pier Paolo CALZOLARI
400;1997;0;Sculpture;3L02530.JPG;Table;Pier Paolo CALZOLARI
401;1997;0;Sculpture;3L02529.JPG;Escalier;Pier Paolo CALZOLARI
402;1998;0;Sculpture;3C00545.JPG;Cage;Pier Paolo CALZOLARI
403;1992;17;Oeuvre en 3 dimensions;3L02533.JPG;Suite patatoÌøde;Patrice CARRé
404;1992;3;Dessin;3L02535.JPG;Sans titre;Patrice CARRé
405;1992;3;Dessin;3L02534.JPG;Sans titre;Patrice CARRé
406;1992;3;Dessin;3C00546.JPG;Sans titre;Patrice CARRé
407;1992;10;Oeuvre en 3 dimensions;3L02536.JPG;Tapis instantané;Patrice CARRé
408;1992;1;Dessin;3L02971.JPG;Projet avec des portes, les sons ronds, les sons carrés;Patrice CARRé
409;1992;2;Photographie;1A30492.JPG;Envol de serviette de bain, Montréal;Patrice CARRé
410;1992;6;Photographie;1A30493.JPG;Pièces avec des portes et des cornets, Montréal;Patrice CARRé
411;1992;6;Photographie;1A30494.JPG;Pièces avec des portes et des cornets, Montréal;Patrice CARRé
412;1992;6;Photographie;;Pièces avec des portes et des cornets, Montréal;Patrice CARRé
413;2011;4;Objet;;(Sans titre);Patrice CARRé
414;2011;4;Objet;;(Sans titre);Patrice CARRé
415;2011;4;Objet;;(Sans titre);Patrice CARRé
416;2011;4;Objet;;(Sans titre);Patrice CARRé
417;2011;4;Objet;;(Sans titre);Patrice CARRé
418;2011;4;Objet;;(Sans titre);Patrice CARRé
419;2011;4;Objet;;(Sans titre);Patrice CARRé
420;2011;4;Objet;5D36675.JPG;(Sans titre);Patrice CARRé
421;2011;2;Oeuvre en 3 dimensions;3L02537.JPG;Les rotos de l'été;Patrice CARRé
422;1982;3;Photographie;2A21046.JPG;St Malo - la mer;Jean-Claude CARRÈRE
423;1984;1;Photographie;2A21045.JPG;Jeu de palets : litigeLes Lices, Rennes 8 novembre 1981;Claude CARRET
424;1984;0;Photographie;1A25429.JPG;L'enfant aux partitionsConcours régional de fanfares à Malestroit;Claude CARRET
425;1981;1;Peinture;3L02538.JPG;Saint-Omer I;Jean-Louis CASCADE-REYNAUD
426;1997;3;Cinéma;;Obstacle au mouvement. Didier Vermeiren, sculptures et photographies;Elsa CAYO (Elsa CAYO CORDOVA, dit)
427;2011;0;Photographie;;1 Rue de Gravelines;Elsa CAYO (Elsa CAYO CORDOVA, dit)
428;2011;0;Photographie;;2 Rue Ropsy Chaudron;Elsa CAYO (Elsa CAYO CORDOVA, dit)
429;2011;0;Photographie;;3 rue de la Vérité;Elsa CAYO (Elsa CAYO CORDOVA, dit)
430;2011;0;Photographie;;4 Rue Eloy;Elsa CAYO (Elsa CAYO CORDOVA, dit)
431;2011;0;Photographie;;5 Place du Samedi;Elsa CAYO (Elsa CAYO CORDOVA, dit)
432;2011;0;Photographie;;6 Rue Traversière;Elsa CAYO (Elsa CAYO CORDOVA, dit)
433;2011;0;Photographie;;7 Rue Vandermeersch;Elsa CAYO (Elsa CAYO CORDOVA, dit)
434;2011;0;Photographie;;8 Rue Eeckelaerts;Elsa CAYO (Elsa CAYO CORDOVA, dit)
435;2011;0;Photographie;;9 Place de la Duchesse;Elsa CAYO (Elsa CAYO CORDOVA, dit)
436;2011;0;Photographie;;10 Rue de Birmingham;Elsa CAYO (Elsa CAYO CORDOVA, dit)
437;2011;0;Photographie;;11 Rue de l'Abbé Cuylits;Elsa CAYO (Elsa CAYO CORDOVA, dit)
438;2011;0;Photographie;;12 Rue Hancart;Elsa CAYO (Elsa CAYO CORDOVA, dit)
439;2011;0;Photographie;;13 Rue Lieutenant JérÌ«me Becker;Elsa CAYO (Elsa CAYO CORDOVA, dit)
440;2011;0;Photographie;;14 Rue Odon;Elsa CAYO (Elsa CAYO CORDOVA, dit)
441;2011;0;Photographie;;15 Quai de Mariemont;Elsa CAYO (Elsa CAYO CORDOVA, dit)
442;2011;0;Photographie;;16 Rue François-Joseph Navez;Elsa CAYO (Elsa CAYO CORDOVA, dit)
443;2011;0;Photographie;;17 Rue Vandermeersch;Elsa CAYO (Elsa CAYO CORDOVA, dit)
444;2011;0;Photographie;;18 Rue Gallait;Elsa CAYO (Elsa CAYO CORDOVA, dit)
445;2011;0;Photographie;;19 Rue Birmingham;Elsa CAYO (Elsa CAYO CORDOVA, dit)
446;2011;0;Photographie;;20 Rue de la Clinique;Elsa CAYO (Elsa CAYO CORDOVA, dit)
447;2011;0;Photographie;;21 Rue Van Malder;Elsa CAYO (Elsa CAYO CORDOVA, dit)
448;2011;0;Photographie;;22 Rue Van Gulick;Elsa CAYO (Elsa CAYO CORDOVA, dit)
449;2011;0;Photographie;;23 Rue de la Bougie;Elsa CAYO (Elsa CAYO CORDOVA, dit)
450;2011;0;Photographie;;24 Rue Démosthène;Elsa CAYO (Elsa CAYO CORDOVA, dit)
451;2011;0;Photographie;;25 Avenue Clémenceau;Elsa CAYO (Elsa CAYO CORDOVA, dit)
452;2011;0;Photographie;;26 Rue Meyers-Hennau;Elsa CAYO (Elsa CAYO CORDOVA, dit)
453;2011;0;Photographie;;27 Rue Vandenbroeck;Elsa CAYO (Elsa CAYO CORDOVA, dit)
454;2011;0;Photographie;;28 Rue de la Princesse;Elsa CAYO (Elsa CAYO CORDOVA, dit)
455;2011;0;Photographie;;29 Quai du Bois à BrÌÈler;Elsa CAYO (Elsa CAYO CORDOVA, dit)
456;2011;0;Photographie;;30 Rue François-Joseph Navez;Elsa CAYO (Elsa CAYO CORDOVA, dit)
457;2011;0;Photographie;;31 Rue Vandenbroeck;Elsa CAYO (Elsa CAYO CORDOVA, dit)
458;2011;0;Photographie;;32 Place Masui;Elsa CAYO (Elsa CAYO CORDOVA, dit)
459;2011;0;Photographie;;33 Place Masui;Elsa CAYO (Elsa CAYO CORDOVA, dit)
460;2011;0;Photographie;;34 Rue de Menin;Elsa CAYO (Elsa CAYO CORDOVA, dit)
461;2011;0;Photographie;;35 Rue Royale Sainte-Marie;Elsa CAYO (Elsa CAYO CORDOVA, dit)
462;2011;0;Photographie;;36 Rue des Deux Tours;Elsa CAYO (Elsa CAYO CORDOVA, dit)
463;2011;0;Photographie;;37 Allée Verte;Elsa CAYO (Elsa CAYO CORDOVA, dit)
464;2011;0;Photographie;;38 Boulevard du Midi;Elsa CAYO (Elsa CAYO CORDOVA, dit)
465;2011;0;Photographie;;39 Place Colignon;Elsa CAYO (Elsa CAYO CORDOVA, dit)
466;2011;0;Photographie;;40 Rue de Groeninghe;Elsa CAYO (Elsa CAYO CORDOVA, dit)
467;2011;0;Photographie;;41 Rue du Chimiste;Elsa CAYO (Elsa CAYO CORDOVA, dit)
468;2011;0;Photographie;;42 rue Schmitz;Elsa CAYO (Elsa CAYO CORDOVA, dit)
469;2011;0;Photographie;;43 Rue Rossini;Elsa CAYO (Elsa CAYO CORDOVA, dit)
470;2011;0;Photographie;;44 Rue de l'Abbé Cuylits;Elsa CAYO (Elsa CAYO CORDOVA, dit)
471;2011;0;Photographie;;45 Rue des Vétérinaires;Elsa CAYO (Elsa CAYO CORDOVA, dit)
472;2011;0;Photographie;;46 Rue Joseph Claes;Elsa CAYO (Elsa CAYO CORDOVA, dit)
473;2011;0;Photographie;;47 Rue Van Lint;Elsa CAYO (Elsa CAYO CORDOVA, dit)
474;2011;0;Photographie;;48 Rue des Deux Tours;Elsa CAYO (Elsa CAYO CORDOVA, dit)
475;2011;0;Photographie;;49 Rue du Conseil;Elsa CAYO (Elsa CAYO CORDOVA, dit)
476;2011;0;Photographie;;50 Rue Van Malder;Elsa CAYO (Elsa CAYO CORDOVA, dit)
477;2011;0;Photographie;;51 Rue Coenraets;Elsa CAYO (Elsa CAYO CORDOVA, dit)
478;2011;0;Photographie;;52 Rue des Alouettes;Elsa CAYO (Elsa CAYO CORDOVA, dit)
479;2011;0;Photographie;;53 rue Verbist;Elsa CAYO (Elsa CAYO CORDOVA, dit)
480;2011;0;Photographie;;54 rue de la Commune;Elsa CAYO (Elsa CAYO CORDOVA, dit)
481;2011;0;Photographie;;55 Rue Verbist;Elsa CAYO (Elsa CAYO CORDOVA, dit)
482;2011;0;Photographie;;56 Allée Verte;Elsa CAYO (Elsa CAYO CORDOVA, dit)
483;2011;0;Photographie;;57 rue Masui;Elsa CAYO (Elsa CAYO CORDOVA, dit)
484;2011;0;Photographie;;58 Rue de la Senne;Elsa CAYO (Elsa CAYO CORDOVA, dit)
485;2011;0;Photographie;;59 Rue Isidoor Teirlinck;Elsa CAYO (Elsa CAYO CORDOVA, dit)
486;2011;0;Photographie;;60 Rue Rubens;Elsa CAYO (Elsa CAYO CORDOVA, dit)
487;2011;0;Photographie;;61 Rue des Ailes;Elsa CAYO (Elsa CAYO CORDOVA, dit)
488;2011;0;Photographie;;62 Rue Eloy;Elsa CAYO (Elsa CAYO CORDOVA, dit)
489;2011;0;Photographie;;63 Rue du Choeur;Elsa CAYO (Elsa CAYO CORDOVA, dit)
490;2011;0;Photographie;;64 Rue Van Lint;Elsa CAYO (Elsa CAYO CORDOVA, dit)
491;2011;0;Photographie;;65 Rue Van Malder;Elsa CAYO (Elsa CAYO CORDOVA, dit)
492;2011;0;Photographie;;66 Rue de Robiano;Elsa CAYO (Elsa CAYO CORDOVA, dit)
493;2011;0;Photographie;;67 Rue Potagère;Elsa CAYO (Elsa CAYO CORDOVA, dit)
494;2011;0;Photographie;;68 Rue De Pascale;Elsa CAYO (Elsa CAYO CORDOVA, dit)
495;2011;0;Photographie;;69 Rue Adolphe Lavallée;Elsa CAYO (Elsa CAYO CORDOVA, dit)
496;2011;0;Photographie;;70 Rue Piers;Elsa CAYO (Elsa CAYO CORDOVA, dit)
497;2011;0;Photographie;;71 Rue d'Ostende;Elsa CAYO (Elsa CAYO CORDOVA, dit)
498;2011;0;Photographie;;72 Avenue Clémenceau;Elsa CAYO (Elsa CAYO CORDOVA, dit)
499;2011;0;Photographie;;73 Rue Van Meyel;Elsa CAYO (Elsa CAYO CORDOVA, dit)
500;2011;0;Photographie;;74 Allée Verte;Elsa CAYO (Elsa CAYO CORDOVA, dit)
501;2011;0;Photographie;;75 Rue Piers;Elsa CAYO (Elsa CAYO CORDOVA, dit)
502;2011;0;Photographie;;76 Rue de Douvres;Elsa CAYO (Elsa CAYO CORDOVA, dit)
503;2011;0;Photographie;;77 Rue de Robiano;Elsa CAYO (Elsa CAYO CORDOVA, dit)
504;2011;0;Photographie;;78 Rue Georges Moreau;Elsa CAYO (Elsa CAYO CORDOVA, dit)
505;2011;0;Photographie;;79 Rue Goffart;Elsa CAYO (Elsa CAYO CORDOVA, dit)
506;2011;0;Photographie;;80 Rue de l'Indépendance;Elsa CAYO (Elsa CAYO CORDOVA, dit)
507;2011;0;Photographie;;81 Rue des Deux Tours;Elsa CAYO (Elsa CAYO CORDOVA, dit)
508;2011;0;Photographie;;82 Rue Eloy;Elsa CAYO (Elsa CAYO CORDOVA, dit)
509;2011;0;Photographie;;83 Rue Van Meyel;Elsa CAYO (Elsa CAYO CORDOVA, dit)
510;2011;0;Photographie;;84 Rue de Birmingham;Elsa CAYO (Elsa CAYO CORDOVA, dit)
511;2011;0;Photographie;;85 Rue d'Andenne;Elsa CAYO (Elsa CAYO CORDOVA, dit)
512;2011;0;Photographie;;86 Rue François Bossaerts;Elsa CAYO (Elsa CAYO CORDOVA, dit)
513;2011;0;Photographie;;87 Rue d'Ostende;Elsa CAYO (Elsa CAYO CORDOVA, dit)
514;2011;0;Photographie;;88 Rue Vanderschrick;Elsa CAYO (Elsa CAYO CORDOVA, dit)
515;2011;0;Photographie;;89 Rue Metsys;Elsa CAYO (Elsa CAYO CORDOVA, dit)
516;2011;0;Photographie;;90 Rue Van Meyel;Elsa CAYO (Elsa CAYO CORDOVA, dit)
517;2011;0;Photographie;;91 Rue du Serment;Elsa CAYO (Elsa CAYO CORDOVA, dit)
518;2011;0;Photographie;;92 Rue Ulens;Elsa CAYO (Elsa CAYO CORDOVA, dit)
519;2011;0;Photographie;;93 Rue Théodore Verhaegen;Elsa CAYO (Elsa CAYO CORDOVA, dit)
520;2011;0;Photographie;;94 Rue de la Ferme;Elsa CAYO (Elsa CAYO CORDOVA, dit)
521;2011;0;Photographie;;95 Rue des Etangs Noirs;Elsa CAYO (Elsa CAYO CORDOVA, dit)
522;2011;0;Photographie;;96 Rue Van Schoor;Elsa CAYO (Elsa CAYO CORDOVA, dit)
523;2011;0;Photographie;;97 Rue Bara;Elsa CAYO (Elsa CAYO CORDOVA, dit)
524;2011;0;Photographie;;98 Rue Van Schoor;Elsa CAYO (Elsa CAYO CORDOVA, dit)
525;2011;0;Photographie;;99 Rue de Mérode;Elsa CAYO (Elsa CAYO CORDOVA, dit)
526;2011;0;Photographie;5C59269.JPG;100 Rue de l'Eglise Sainte-Anne;Elsa CAYO (Elsa CAYO CORDOVA, dit)
527;2006;3;Photographie;5C59270.JPG;Journal de campagne;Daniel CHALLE
528;2006;3;Photographie;5C59271.JPG;Journal de campagne;Daniel CHALLE
529;2006;3;Photographie;5C59272.JPG;Journal de campagne;Daniel CHALLE
530;2006;3;Photographie;3L02972.JPG;Journal de campagne;Daniel CHALLE
531;1983;0;Photographie;3L02540.JPG;Econes;Jean CHARBONNEAU
532;1983;0;Photographie;3L02539.JPG;Panne à Sumatra;Jean CHARBONNEAU
533;1983;0;Photographie;3L02979.JPG;Partie de pêche aux Philippines;Jean CHARBONNEAU
534;1983;0;Photographie;;Prêts pour l'aventure ?;Jean CHARBONNEAU
535;2005;8;Peinture;;Magnétique;Nicolas CHARDON
536;2005;8;Peinture;;Magnétique;Nicolas CHARDON
537;2005;7;Peinture;5D36320.JPG;Magnétique;Nicolas CHARDON
538;2010;3;Peinture;3C00544.JPG;Auto Reverse;Nicolas CHARDON
539;1987;8;Peinture;5D34192.JPG;Panel;Alan CHARLTON
540;2002;13;Nouveaux médias;5D34193.JPG;Marmot;Olga CHERNYSHEVA
541;2002;5;Nouveaux médias;5D29619.JPG;Snow touching;Olga CHERNYSHEVA
542;2008;2;Photographie;5D29620.JPG;On Duty # 1;Olga CHERNYSHEVA
543;2008;2;Photographie;5D29621.JPG;On Duty # 3;Olga CHERNYSHEVA
544;2008;2;Photographie;3L03233.JPG;On Duty # 9;Olga CHERNYSHEVA
545;1982;3;Oeuvre textile;3L02935.JPG;Lassitude du soir;Marie-Renée CHEVALIER-KERVEN
546;1982;3;Oeuvre textile;3L03412.JPG;Ecriture turque;Marie-Renée CHEVALIER-KERVEN
547;2000;15;Peinture;;Bluriness (Panorama);Nina CHILDRESS
548;1983;1;Publication, livre, reliure;3L08030.JPG;Livre L'égarement est violence;Robert CHRISTIEN
549;;2;Peinture;3L08029.JPG;Passage Kà-Bà Corde;Jean CLAREBOUDT
550;;1;Oeuvre en 3 dimensions;4J03099.JPG;Passage Kà-Bà / Sol III;Jean CLAREBOUDT
551;;0;Oeuvre en 3 dimensions;3C00543.JPG;Gué IV;Jean CLAREBOUDT
552;1983;13;Dessin;3C00542.JPG;Elévation I;Jean CLAREBOUDT
553;1983;13;Sculpture;3L02931.JPG;Elévation I;Jean CLAREBOUDT
554;1983;11;Dessin;3C00471.JPG;WindbergNotes de travail;Jean CLAREBOUDT
555;1990;15;Photographie;3C00470.JPG;Laboratory;Lynne COHEN
556;1990;17;Photographie;3L02659.JPG;Recording studio;Lynne COHEN
557;1997;3;Sculpture;3L02661.JPG;Relief B 5 - 3;Jean-Gabriel COIGNET
558;1997;6;Sculpture;;Ana 18.18.30;Jean-Gabriel COIGNET
559;2011;1;Dessin;;(Sans titre);Guy de COINTET
560;2011;1;Dessin;;(Sans titre);Guy de COINTET
561;2011;1;Dessin;;(Sans titre);Guy de COINTET
562;2011;1;Dessin;;(Sans titre);Guy de COINTET
563;2011;1;Dessin;;(Sans titre);Guy de COINTET
564;2011;1;Dessin;;(Sans titre);Guy de COINTET
565;2011;1;Dessin;;(Sans titre);Guy de COINTET
566;2011;1;Dessin;3L02973.JPG;(Sans titre);Guy de COINTET
567;1984;0;Peinture;3L03230.JPG;Sans titre;Pascale COLAS
568;1992;1;Reproduction photomécanique;3L02543.JPG;Assomption;Gérard COLLIN-THIéBAUT
569;1992;0;Publication, livre, reliure;3L02541.JPG;L'Education sentimentale, copie;Gérard COLLIN-THIéBAUT
570;1992;2;Reproduction photomécanique;3L02542.JPG;Enfonce-toi;Gérard COLLIN-THIéBAUT
571;1992;2;Reproduction photomécanique;3L02783.JPG;Tes poils;Gérard COLLIN-THIéBAUT
572;1996;0;Reproduction photomécanique;3C00468.JPG;Dernières nouvelles d'Alsace;Gérard COLLIN-THIéBAUT
573;1992;2;Reproduction photomécanique;3C00467.JPG;Un nouveau musée clandestin à Strasbourg;Gérard COLLIN-THIéBAUT
574;1992;2;Reproduction photomécanique;3L02544.JPG;Un nouveau musée clandestin à Strasbourg;Gérard COLLIN-THIéBAUT
575;1992;0;Publication, livre, reliure;3C00465.JPG;Programme de spectacle La Maîtrise de la Chute du Feutre de l'Etouffoir;Gérard COLLIN-THIéBAUT
576;1992;8;Reproduction photomécanique;3L04272.JPG;L'artiste en petit soldat, planche 1;Gérard COLLIN-THIéBAUT
577;1992;0;Reproduction photomécanique;3L02545.JPG;Glasgow, six nouveaux Carnets d'Images;Gérard COLLIN-THIéBAUT
578;1992;0;Reproduction photomécanique;3L02546.JPG;La Maîtrise de la Chute du Feutre de l'Etouffoir;Gérard COLLIN-THIéBAUT
579;1992;0;Reproduction photomécanique;3C00466.JPG;Dialogue en double aveugle;Gérard COLLIN-THIéBAUT
580;1992;6;Reproduction photomécanique;3L03232.JPG;Lyon Tick'Art;Gérard COLLIN-THIéBAUT
581;1992;4;Reproduction photomécanique;3L02549.JPG;Des images de Gérard Collin-Thiébaut trouées aux initiales du collectionneur;Gérard COLLIN-THIéBAUT
582;1996;0;Reproduction photomécanique;3L02548.JPG;Réapprendre à lire III;Gérard COLLIN-THIéBAUT
583;1996;1;Reproduction photomécanique;3L02547.JPG;La première série des Cartes-Images de G.C-T.;Gérard COLLIN-THIéBAUT
584;1996;0;Reproduction photomécanique;3L04273.JPG;Réapprendre à lire I;Gérard COLLIN-THIéBAUT
585;1996;3;Reproduction photomécanique;3L04274.JPG;Les collections du Frac Bretagne par Gérard Collin-Thiébaut, commissaire;Gérard COLLIN-THIéBAUT
586;1996;3;Reproduction photomécanique;3L04275.JPG;Les collections du Frac Bretagne par Gérard Collin-Thiébaut, commissaire;Gérard COLLIN-THIéBAUT
587;1996;3;Reproduction photomécanique;3L04276.JPG;Les collections du Frac Bretagne par Gérard Collin-Thiébaut, commissaire;Gérard COLLIN-THIéBAUT
588;1996;3;Reproduction photomécanique;3L04277.JPG;Les collections du Frac Bretagne par Gérard Collin-Thiébaut, commissaire;Gérard COLLIN-THIéBAUT
589;1996;3;Reproduction photomécanique;3L04278.JPG;Les collections du Frac Bretagne par Gérard Collin-Thiébaut, commissaire;Gérard COLLIN-THIéBAUT
